"Gene","VIF","CV","dominant_status","max_propagation","max_amplification","SYMBOL","pathway_noise_status"
"10082",1.62983208636819,0.154507039261169,"UNCLASSIFIED",NA,NA,"GPC6","UNCLASSIFIED"
"10083",1.50867389761243,0.797930021656521,"UNCLASSIFIED",NA,NA,"USH1C","UNCLASSIFIED"
"10084",3.6031906449199,0.0608405087266239,"STABLE",NA,-0.921259842519685,"PQBP1","STABLE"
"10085",1.10749574022408,0.59753806715338,"UNCLASSIFIED",NA,NA,"EDIL3","UNCLASSIFIED"
"10087",2.42114267820616,0.0580616320901064,"UNCLASSIFIED",NA,NA,"CERT1","UNCLASSIFIED"
"10089",1.29311661197446,0.439852705747347,"UNCLASSIFIED",NA,NA,"KCNK7","UNCLASSIFIED"
"1009",2.24694472626427,0.330591182536694,"UNCLASSIFIED",NA,NA,"CDH11","UNCLASSIFIED"
"10090",1.45204360894597,0.410464203712874,"MODERATE",NA,-0.181818181818182,"UST","MODERATE"
"10092",2.11358024326783,0.044767365683043,"STABLE",NA,-0.182291666666667,"ARPC5","STABLE"
"10093",3.60771356994468,0.0426577817605321,"STABLE",NA,-0.182291666666667,"ARPC4","STABLE"
"10094",3.15568133087254,0.0481418993716046,"STABLE",NA,-0.182291666666667,"ARPC3","STABLE"
"10095",2.18624486277421,0.0798092359997689,"STABLE",NA,-0.182291666666667,"ARPC1B","STABLE"
"10096",2.80785964846105,0.0437569764537799,"UNCLASSIFIED",NA,NA,"ACTR3","UNCLASSIFIED"
"10097",3.15538784983004,0.0457055078089103,"UNCLASSIFIED",NA,NA,"ACTR2","UNCLASSIFIED"
"10098",1.42967196143831,0.655850428264925,"UNCLASSIFIED",NA,NA,"TSPAN5","UNCLASSIFIED"
"10099",2.1448384211288,0.0743126324360194,"UNCLASSIFIED",NA,NA,"TSPAN3","UNCLASSIFIED"
"101",2.30174898647054,0.170195530608234,"UNCLASSIFIED",NA,NA,"ADAM8","UNCLASSIFIED"
"1010",1.60441890151655,0.812113392908109,"UNCLASSIFIED",NA,NA,"CDH12","UNCLASSIFIED"
"10100",1.88212890729883,0.438522619113416,"UNCLASSIFIED",NA,NA,"TSPAN2","UNCLASSIFIED"
"10101",2.76498853256203,0.0523628743834244,"UNCLASSIFIED",NA,NA,"NUBP2","UNCLASSIFIED"
"10102",1.734158816446,0.0484393947445598,"UNCLASSIFIED",NA,NA,"TSFM","UNCLASSIFIED"
"10103",1.54355137667841,0.232119801811572,"UNCLASSIFIED",NA,NA,"TSPAN1","UNCLASSIFIED"
"10105",1.58758836301975,0.065891086486819,"MODERATE",NA,-0.188524590163934,"PPIF","MODERATE"
"10106",1.64438468364872,0.0514478646040682,"UNCLASSIFIED",NA,NA,"CTDSP2","UNCLASSIFIED"
"10107",1.34760264121072,0.264801729388429,"UNCLASSIFIED",NA,NA,"TRIM10","UNCLASSIFIED"
"10109",3.75232994279928,0.0397169647667958,"STABLE",NA,-0.182291666666667,"ARPC2","STABLE"
"10110",1.35623135943893,0.118374234411419,"UNCLASSIFIED",NA,NA,"SGK2","UNCLASSIFIED"
"10111",2.38419213614725,0.0673647563495958,"MODERATE",NA,-0.285714285714286,"RAD50","MODERATE"
"10112",4.71975965979147,0.305736285137064,"UNCLASSIFIED",NA,NA,"KIF20A","UNCLASSIFIED"
"10113",1.90373818795394,0.0613934961184364,"STABLE",NA,-0.726708074534162,"PREB","STABLE"
"10114",3.71232966960476,0.245319744088712,"UNCLASSIFIED",NA,NA,"HIPK3","UNCLASSIFIED"
"10116",2.59767614097569,0.058488101609505,"UNCLASSIFIED",NA,NA,"FEM1B","UNCLASSIFIED"
"10117",1.26992471754082,0.438641298466676,"UNCLASSIFIED",NA,NA,"ENAM","UNCLASSIFIED"
"1012",2.1900676744905,0.181595319372066,"UNCLASSIFIED",NA,NA,"CDH13","UNCLASSIFIED"
"10120",1.63265997180877,0.0383498367447959,"UNCLASSIFIED",NA,NA,"ACTR1B","UNCLASSIFIED"
"10121",1.93737258000301,0.0391949367522791,"UNCLASSIFIED",NA,NA,"ACTR1A","UNCLASSIFIED"
"10123",1.88262290431336,0.151811429336606,"UNCLASSIFIED",NA,NA,"ARL4C","UNCLASSIFIED"
"10124",1.56088451081686,0.128777382215013,"UNCLASSIFIED",NA,NA,"ARL4A","UNCLASSIFIED"
"10125",3.33624884153249,0.324480973932942,"MODERATE",NA,-0.127659574468085,"RASGRP1","MODERATE"
"10126",2.09714636109636,0.0736924015700625,"STABLE",NA,-0.668639053254438,"DNAL4","STABLE"
"10127",1.47296193416122,0.0461885799531554,"UNCLASSIFIED",NA,NA,"ZNF263","UNCLASSIFIED"
"10128",3.23545113275085,0.0384214340423923,"UNCLASSIFIED",NA,NA,"LRPPRC","UNCLASSIFIED"
"10129",1.84469201812076,0.10295045069788,"UNCLASSIFIED",NA,NA,"FRY","UNCLASSIFIED"
"1013",1.15152077036631,0.7660858913437,"NOISY",0.846174506810341,0.201612903225806,"CDH15","NOISY"
"10130",1.64348261451995,0.0420898511834901,"STABLE",NA,-0.726708074534162,"PDIA6","STABLE"
"10131",2.68140229211751,0.0546470207030411,"UNCLASSIFIED",NA,NA,"TRAP1","UNCLASSIFIED"
"10133",1.78278652817207,0.0558178611358206,"UNCLASSIFIED",NA,NA,"OPTN","UNCLASSIFIED"
"10134",1.96846382982309,0.056939136864875,"STABLE",NA,-0.726708074534162,"BCAP31","STABLE"
"10135",2.26874623356274,0.116562775850348,"MODERATE",NA,0.0434782608695652,"NAMPT","MODERATE"
"10137",4.01876328960114,0.0477460188370775,"UNCLASSIFIED",NA,NA,"RBM12","UNCLASSIFIED"
"10138",2.12197778493568,0.063480770673025,"UNCLASSIFIED",NA,NA,"YAF2","UNCLASSIFIED"
"10139",3.08014436746874,0.0613515781908054,"UNCLASSIFIED",NA,NA,"ARFRP1","UNCLASSIFIED"
"1014",1.22421875386148,0.825783901162406,"UNCLASSIFIED",NA,NA,"CDH16","UNCLASSIFIED"
"10140",1.71298649427819,0.0935820541909357,"STABLE",NA,-0.676470588235294,"TOB1","STABLE"
"10141",1.20782823134036,1.13705468344522,"UNCLASSIFIED",NA,NA,"LINC01587","UNCLASSIFIED"
"10142",1.41537116767738,0.0960592146044407,"UNCLASSIFIED",NA,NA,"AKAP9","UNCLASSIFIED"
"10144",2.02356875596971,0.197246341380502,"UNCLASSIFIED",NA,NA,"FAM13A","UNCLASSIFIED"
"10146",2.00917228745459,0.046135451845623,"UNCLASSIFIED",NA,NA,"G3BP1","UNCLASSIFIED"
"10147",2.35558771369634,0.0723854213501052,"UNCLASSIFIED",NA,NA,"SUGP2","UNCLASSIFIED"
"10148",4.17191220825021,0.256354265274306,"UNCLASSIFIED",NA,NA,"EBI3","UNCLASSIFIED"
"10149",1.27831854151083,0.566090422615951,"UNCLASSIFIED",NA,NA,"ADGRG2","UNCLASSIFIED"
"1015",1.24423969099022,1.31118246589777,"UNCLASSIFIED",NA,NA,"CDH17","UNCLASSIFIED"
"10150",2.42805475602809,0.100561791017674,"UNCLASSIFIED",NA,NA,"MBNL2","UNCLASSIFIED"
"10151",1.84997004470413,0.0830065494265397,"UNCLASSIFIED",NA,NA,"HNRNPA3P1","UNCLASSIFIED"
"10152",3.64658088079448,0.0846067683802902,"MODERATE",NA,-0.182291666666667,"ABI2","MODERATE"
"10153",2.83330757765194,0.0433740938711034,"UNCLASSIFIED",NA,NA,"CEBPZ","UNCLASSIFIED"
"10154",1.62447472037359,0.432052219864695,"MODERATE",NA,-0.0593220338983051,"PLXNC1","MODERATE"
"10155",3.71240745159899,0.053980713379317,"UNCLASSIFIED",NA,NA,"TRIM28","UNCLASSIFIED"
"10156",1.59085213220979,0.187046850127069,"UNCLASSIFIED",NA,NA,"RASA4","UNCLASSIFIED"
"10157",2.20765505282404,0.206364126829394,"MODERATE",NA,-0.253333333333333,"AASS","MODERATE"
"10158",1.26938672081372,0.4512166941569,"UNCLASSIFIED",NA,NA,"PDZK1IP1","UNCLASSIFIED"
"10159",2.00397440963877,0.0386459251448932,"UNCLASSIFIED",NA,NA,"ATP6AP2","UNCLASSIFIED"
"10160",2.25588955561512,0.0609342768847301,"UNCLASSIFIED",NA,NA,"FARP1","UNCLASSIFIED"
"10161",2.03856450803889,0.112075160708802,"HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"LPAR6","HIGH_CV_LOW_VIF"
"10162",1.43317191231967,0.0702620905533363,"MODERATE",NA,-0.194444444444444,"LPCAT3","MODERATE"
"10163",2.08299371945692,0.0637691147164285,"STABLE",NA,-0.182291666666667,"WASF2","STABLE"
"10164",1.45694799060131,1.0280393158753,"MODERATE",NA,-0.266666666666667,"CHST4","MODERATE"
"10165",2.520116628211,0.0710898904287526,"UNCLASSIFIED",NA,NA,"SLC25A13","UNCLASSIFIED"
"10166",2.46409727739512,0.126832054899792,"UNCLASSIFIED",NA,NA,"SLC25A15","UNCLASSIFIED"
"10168",2.06909938414943,0.0704826327975632,"UNCLASSIFIED",NA,NA,"ZNF197","UNCLASSIFIED"
"10169",3.84984906834534,0.0532341773631088,"UNCLASSIFIED",NA,NA,"SERF2","UNCLASSIFIED"
"1017",2.90952025158641,0.0848336854923526,"MODERATE",NA,-0.129449838187702,"CDK2","MODERATE"
"10170",1.38178261177054,0.292561635428371,"HIGH_CV_LOW_VIF",0.200387646123545,0.310344827586207,"DHRS9","HIGH_CV_LOW_VIF"
"10171",2.29490844003717,0.120893144074539,"STABLE",NA,-0.873239436619718,"RCL1","STABLE"
"10172",2.03286608636567,0.238761808730695,"UNCLASSIFIED",NA,NA,"ZNF256","UNCLASSIFIED"
"10174",1.99579944716319,0.0674596282136573,"UNCLASSIFIED",NA,NA,"SORBS3","UNCLASSIFIED"
"10175",2.16577417114007,0.0563094700198952,"UNCLASSIFIED",NA,NA,"CNIH1","UNCLASSIFIED"
"10178",1.16538505934467,0.551698950054947,"UNCLASSIFIED",NA,NA,"TENM1","UNCLASSIFIED"
"10179",3.38668425808762,0.0804472654730663,"UNCLASSIFIED",NA,NA,"RBM7","UNCLASSIFIED"
"1018",1.67270119430366,0.123144574369848,"UNCLASSIFIED",NA,NA,"CDK3","UNCLASSIFIED"
"10180",2.02534928586379,0.0510738216247134,"UNCLASSIFIED",NA,NA,"RBM6","UNCLASSIFIED"
"10181",2.0825064552633,0.0427769217350407,"UNCLASSIFIED",NA,NA,"RBM5","UNCLASSIFIED"
"10184",2.8960853276237,0.161216134607286,"UNCLASSIFIED",NA,NA,"LHFPL2","UNCLASSIFIED"
"10186",4.5922618766346,0.148630164901169,"UNCLASSIFIED",NA,NA,"LHFPL6","UNCLASSIFIED"
"10188",1.47517540462006,0.0782923982334044,"UNCLASSIFIED",NA,NA,"TNK2","UNCLASSIFIED"
"10189",3.27920714593382,0.0823907897071876,"STABLE",NA,-0.657894736842105,"ALYREF","STABLE"
"1019",2.91851239351034,0.0633677077682295,"MODERATE",0.561297243210468,-0.0491803278688524,"CDK4","MODERATE"
"10190",1.79707206052426,0.0511339820773498,"UNCLASSIFIED",NA,NA,"TXNDC9","UNCLASSIFIED"
"10193",2.39378628985783,0.0444807226347612,"STABLE",NA,-0.409326424870466,"RNF41","STABLE"
"10194",2.70354938072334,0.0759054125995952,"UNCLASSIFIED",NA,NA,"TSHZ1","UNCLASSIFIED"
"10195",3.39133857825275,0.0526756202485838,"MODERATE",NA,-0.253333333333333,"ALG3","MODERATE"
"10196",2.29393143158203,0.0873752157241096,"UNCLASSIFIED",NA,NA,"PRMT3","UNCLASSIFIED"
"10197",3.60164291369101,0.0428457873541665,"MODERATE",0.543680190403357,-0.149253731343284,"PSME3","MODERATE"
"10198",2.60996366631107,0.122769774278201,"UNCLASSIFIED",NA,NA,"MPHOSPH9","UNCLASSIFIED"
"10199",1.77980341152046,0.0473782132376818,"STABLE",NA,-0.873239436619718,"MPHOSPH10","STABLE"
"102",2.87863312193535,0.106002802458649,"MODERATE",NA,-0.338461538461538,"ADAM10","MODERATE"
"1020",2.37062268453556,0.0790913850692923,"MODERATE",NA,-0.0593220338983051,"CDK5","MODERATE"
"10200",1.80945290718336,0.0850900433346855,"STABLE",NA,-0.676470588235294,"MPHOSPH6","STABLE"
"10201",2.66138477000349,0.0719990836183835,"MODERATE",NA,-0.253246753246753,"NME6","MODERATE"
"10202",1.21083878179552,0.446624904745146,"UNCLASSIFIED",NA,NA,"DHRS2","UNCLASSIFIED"
"10203",4.78921021977258,0.155194835037458,"HIGH_CV_LOW_VIF",0.582490972296419,0.63855421686747,"CALCRL","HIGH_CV_LOW_VIF"
"10204",3.66891824305015,0.0593316315306312,"UNCLASSIFIED",NA,NA,"NUTF2","UNCLASSIFIED"
"10205",1.95978454930368,0.105280225689903,"UNCLASSIFIED",NA,NA,"MPZL2","UNCLASSIFIED"
"10206",1.56353926263116,0.0768153174532898,"UNCLASSIFIED",NA,NA,"TRIM13","UNCLASSIFIED"
"10207",1.73772111194242,0.0862323753898184,"MODERATE",NA,-0.21551724137931,"PATJ","MODERATE"
"10208",1.80149248110822,0.0716913400545833,"UNCLASSIFIED",NA,NA,"USPL1","UNCLASSIFIED"
"10209",2.51437100944992,0.0381311540224384,"STABLE",NA,-0.769230769230769,"EIF1","STABLE"
"1021",1.7507080699333,0.1796569133393,"MODERATE",0.561297243210468,-0.0491803278688524,"CDK6","MODERATE"
"10210",2.88357288479666,0.0711592092848359,"UNCLASSIFIED",NA,NA,"TOPORS","UNCLASSIFIED"
"10211",2.22664616248562,0.0497460529322833,"STABLE",NA,-0.356589147286822,"FLOT1","STABLE"
"10212",1.91585354758441,0.0915416783456651,"UNCLASSIFIED",NA,NA,"DDX39A","UNCLASSIFIED"
"10213",2.29364163452947,0.0529173205293677,"STABLE",NA,-0.880952380952381,"PSMD14","STABLE"
"10216",1.52253341812067,0.247499384587753,"UNCLASSIFIED",NA,NA,"PRG4","UNCLASSIFIED"
"10217",1.72359289402699,0.0748397923621042,"UNCLASSIFIED",NA,NA,"CTDSPL","UNCLASSIFIED"
"10219",2.57757088986723,0.282406902473098,"UNCLASSIFIED",NA,NA,"KLRG1","UNCLASSIFIED"
"1022",2.28786949327404,0.0670147575354723,"MODERATE",NA,-0.333333333333333,"CDK7","MODERATE"
"10220",1.4506616443151,0.21047837798618,"UNCLASSIFIED",NA,NA,"GDF11","UNCLASSIFIED"
"10221",2.60119470026252,0.101262944657817,"UNCLASSIFIED",NA,NA,"TRIB1","UNCLASSIFIED"
"10223",1.28742373121495,1.08294378284989,"UNCLASSIFIED",NA,NA,"GPA33","UNCLASSIFIED"
"10224",2.52900836618097,0.106983666484204,"UNCLASSIFIED",NA,NA,"ZNF443","UNCLASSIFIED"
"10225",6.45261658037432,0.283264202315405,"UNCLASSIFIED",NA,NA,"CD96","UNCLASSIFIED"
"10226",2.10651113703008,0.0679205296810616,"UNCLASSIFIED",NA,NA,"PLIN3","UNCLASSIFIED"
"10227",3.36664312698943,0.118450413788998,"UNCLASSIFIED",NA,NA,"SLC75A1","UNCLASSIFIED"
"10228",3.46264792371933,0.0708267811506326,"STABLE",NA,-0.611111111111111,"STX6","STABLE"
"10229",1.6298009478768,0.0524391436639753,"MODERATE",NA,-0.253333333333333,"COQ7","MODERATE"
"10230",1.52216651476519,0.109466020461402,"UNCLASSIFIED",NA,NA,"NBR2","UNCLASSIFIED"
"10231",2.11255930380498,0.219818804535535,"UNCLASSIFIED",NA,NA,"RCAN2","UNCLASSIFIED"
"10232",1.22499558489597,1.55002813303099,"UNCLASSIFIED",NA,NA,"MSLN","UNCLASSIFIED"
"10233",1.34536062494399,0.136213150857813,"UNCLASSIFIED",NA,NA,"LRRC23","UNCLASSIFIED"
"10234",4.61715586665639,0.23730356460365,"UNCLASSIFIED",NA,NA,"LRRC17","UNCLASSIFIED"
"10235",1.3226206000821,0.222671564964962,"MODERATE",0.703349554802048,-0.0169491525423729,"RASGRP2","MODERATE"
"10236",3.43866280062034,0.0443075061792776,"UNCLASSIFIED",NA,NA,"HNRNPR","UNCLASSIFIED"
"10237",2.26670129894092,0.048219253825133,"UNCLASSIFIED",NA,NA,"SLC35B1","UNCLASSIFIED"
"10238",2.4845520953076,0.0506291784366169,"UNCLASSIFIED",NA,NA,"DCAF7","UNCLASSIFIED"
"10239",1.61543604505983,0.0472404146649082,"STABLE",NA,-0.563025210084034,"AP3S2","STABLE"
"1024",2.27059206765218,0.200353472570751,"UNCLASSIFIED",NA,NA,"CDK8","UNCLASSIFIED"
"10240",2.26508489338093,0.0704279560510727,"UNCLASSIFIED",NA,NA,"MRPS31","UNCLASSIFIED"
"10241",1.68306555268715,0.0403531190702025,"UNCLASSIFIED",NA,NA,"CALCOCO2","UNCLASSIFIED"
"10242",1.81420313551172,1.01970054441392,"NOISY",0.582490972296419,-0.0686274509803921,"KCNMB2","NOISY"
"10243",2.11161868353507,0.116907323622108,"UNCLASSIFIED",NA,NA,"GPHN","UNCLASSIFIED"
"10244",1.8231957643658,0.101696627665479,"UNCLASSIFIED",NA,NA,"RABEPK","UNCLASSIFIED"
"10245",3.34942663156671,0.0617479015238884,"UNCLASSIFIED",NA,NA,"TIMM17B","UNCLASSIFIED"
"10246",1.44173163868899,0.248253229819591,"UNCLASSIFIED",NA,NA,"SLC17A2","UNCLASSIFIED"
"10247",2.45425456491946,0.114311601367662,"UNCLASSIFIED",NA,NA,"RIDA","UNCLASSIFIED"
"10248",3.32686174499114,0.0602282499294373,"STABLE",NA,-0.769230769230769,"POP7","STABLE"
"10249",2.97642430455657,0.393097340940691,"UNCLASSIFIED",NA,NA,"GLYAT","UNCLASSIFIED"
"1025",1.70927295493547,0.0532534560860823,"UNCLASSIFIED",NA,NA,"CDK9","UNCLASSIFIED"
"10250",3.61270419581879,0.0484651129495025,"STABLE",NA,-0.657894736842105,"SRRM1","STABLE"
"10251",1.55592128115942,0.166487542538931,"NOISY",0.6728100853926,-0.0619469026548672,"SPRY3","NOISY"
"10252",2.22030618141634,0.11142521386881,"NOISY",0.6728100853926,-0.0619469026548672,"SPRY1","NOISY"
"10253",2.53885633326282,0.120827368581811,"NOISY",0.6728100853926,-0.0619469026548672,"SPRY2","NOISY"
"10254",2.67417879120908,0.0538323946906993,"NOISY",0.6728100853926,-0.0619469026548672,"STAM2","NOISY"
"10256",1.60960928995459,0.718512092633516,"UNCLASSIFIED",NA,NA,"CNKSR1","UNCLASSIFIED"
"10257",2.04919395883528,0.271988963615176,"HIGH_CV_LOW_VIF",0.720412874779587,0.171875,"ABCC4","HIGH_CV_LOW_VIF"
"1026",1.72126267818669,0.11020399212939,"MODERATE",0.561297243210468,-0.0491803278688524,"CDKN1A","MODERATE"
"10260",2.32412565512979,0.0964603574437062,"UNCLASSIFIED",NA,NA,"DENND4A","UNCLASSIFIED"
"10261",3.06434211682898,0.212351805128134,"UNCLASSIFIED",NA,NA,"IGSF6","UNCLASSIFIED"
"10262",2.90625907171267,0.0635980963143631,"STABLE",NA,-0.921259842519685,"SF3B4","STABLE"
"10263",2.15712286764885,0.063105974617741,"UNCLASSIFIED",NA,NA,"CDK2AP2","UNCLASSIFIED"
"10265",1.52139613969563,0.831996853806926,"UNCLASSIFIED",NA,NA,"IRX5","UNCLASSIFIED"
"10266",3.95654941641858,0.127737029783018,"NOISY",0.582490972296419,-0.0686274509803921,"RAMP2","NOISY"
"10267",1.78719111678476,0.181175218730936,"NOISY",0.582490972296419,-0.0686274509803921,"RAMP1","NOISY"
"10268",2.35750716207577,0.183510059688762,"NOISY",0.582490972296419,-0.0686274509803921,"RAMP3","NOISY"
"10269",1.92262013859984,0.0440717288049204,"UNCLASSIFIED",NA,NA,"ZMPSTE24","UNCLASSIFIED"
"1027",1.64994304866148,0.0534394955855023,"MODERATE",NA,-0.129449838187702,"CDKN1B","MODERATE"
"10270",1.86127275401213,0.0454580223430486,"UNCLASSIFIED",NA,NA,"AKAP8","UNCLASSIFIED"
"10272",1.60252666648407,0.195793295332384,"UNCLASSIFIED",NA,NA,"FSTL3","UNCLASSIFIED"
"10273",3.60918890750691,0.0537052704881333,"STABLE",NA,-0.691729323308271,"STUB1","STABLE"
"10274",4.11555829383562,0.124223573131604,"MODERATE",NA,-0.333333333333333,"STAG1","MODERATE"
"10276",1.76779294362889,0.0606559483456927,"UNCLASSIFIED",NA,NA,"NET1","UNCLASSIFIED"
"10277",2.92498479547568,0.0669988152353398,"STABLE",NA,-0.691729323308271,"UBE4B","STABLE"
"10278",1.70379922031951,0.390289481128776,"UNCLASSIFIED",NA,NA,"EFS","UNCLASSIFIED"
"10279",2.15384786309553,1.08314739055251,"UNCLASSIFIED",NA,NA,"PRSS16","UNCLASSIFIED"
"1028",1.33109801113674,0.268512929115381,"MODERATE",NA,-0.333333333333333,"CDKN1C","MODERATE"
"10280",2.02500219820334,0.057645524866488,"UNCLASSIFIED",NA,NA,"SIGMAR1","UNCLASSIFIED"
"10282",2.02094461338245,0.0494771259169384,"STABLE",NA,-0.611111111111111,"BET1","STABLE"
"10283",2.30797586198258,0.0593188443681713,"UNCLASSIFIED",NA,NA,"CWC27","UNCLASSIFIED"
"10284",1.65239283681269,0.0419438646394209,"STABLE",NA,-0.657894736842105,"SAP18","STABLE"
"10285",3.02038425327772,0.0483023889396694,"STABLE",NA,-0.921259842519685,"SMNDC1","STABLE"
"10286",1.76354836638681,0.047224368282337,"STABLE",NA,-0.921259842519685,"BCAS2","STABLE"
"10287",2.20666236070261,0.121935755579134,"UNCLASSIFIED",NA,NA,"RGS19","UNCLASSIFIED"
"10288",5.5227271214762,0.193125091025995,"MODERATE",NA,-0.104,"LILRB2","MODERATE"
"10289",1.96584293102687,0.0474032348695703,"STABLE",NA,-0.769230769230769,"EIF1B","STABLE"
"1029",1.77800627683792,0.312381407994721,"MODERATE",0.561297243210468,-0.0491803278688524,"CDKN2A","MODERATE"
"10290",2.17617445589155,0.632775876673547,"UNCLASSIFIED",NA,NA,"SPEG","UNCLASSIFIED"
"10291",2.62319626353559,0.0397106007635821,"STABLE",NA,-0.921259842519685,"SF3A1","STABLE"
"10293",4.6332927495131,0.291286393774176,"UNCLASSIFIED",NA,NA,"TRAIP","UNCLASSIFIED"
"10294",1.68759782583836,0.0549933379677656,"STABLE",NA,-0.726708074534162,"DNAJA2","STABLE"
"10295",2.07487955601012,0.0578894865576537,"UNCLASSIFIED",NA,NA,"BCKDK","UNCLASSIFIED"
"10296",1.65289764788376,0.045539489214586,"UNCLASSIFIED",NA,NA,"MAEA","UNCLASSIFIED"
"10297",1.44598623386812,0.370197364396699,"MODERATE",0.571492400747943,0.307692307692308,"APC2","MODERATE"
"10298",2.09791478168617,0.0652051114660348,"MODERATE",0.562375040707351,-0.0593220338983051,"PAK4","MODERATE"
"10299",2.32812976797592,0.0712192593164823,"STABLE",NA,-0.726708074534162,"MARCHF6","STABLE"
"103",2.20118131667048,0.0420280368580325,"MODERATE",NA,-0.365853658536585,"ADAR","MODERATE"
"1030",1.46659279846591,0.165889177596737,"MODERATE",0.60731139931989,-0.123456790123457,"CDKN2B","MODERATE"
"10300",1.75982229485736,0.0725668851487261,"UNCLASSIFIED",NA,NA,"KATNB1","UNCLASSIFIED"
"10301",1.49067322049519,0.119245859478503,"UNCLASSIFIED",NA,NA,"DLEU1","UNCLASSIFIED"
"10302",1.3604541449203,0.0802354293185433,"UNCLASSIFIED",NA,NA,"SNAPC5","UNCLASSIFIED"
"10307",1.80594513085969,0.110392198251178,"UNCLASSIFIED",NA,NA,"APBB3","UNCLASSIFIED"
"10308",2.50931911839518,0.0959737742012249,"UNCLASSIFIED",NA,NA,"ZNF267","UNCLASSIFIED"
"10309",1.50841615839273,0.681913296393064,"UNCLASSIFIED",NA,NA,"CCNO","UNCLASSIFIED"
"1031",2.27746564593646,0.156158284784675,"MODERATE",NA,-0.333333333333333,"CDKN2C","MODERATE"
"10311",2.54675055866524,0.0508666238847274,"UNCLASSIFIED",NA,NA,"VPS26C","UNCLASSIFIED"
"10312",1.48303875177195,0.0815903796119989,"MODERATE",0.728070578577998,0.0602409638554217,"TCIRG1","MODERATE"
"10313",1.96382420926949,0.039866142740536,"UNCLASSIFIED",NA,NA,"RTN3","UNCLASSIFIED"
"10314",1.5675225062827,0.0615329342359426,"UNCLASSIFIED",NA,NA,"LANCL1","UNCLASSIFIED"
"10316",4.3242603575833,0.33507973585444,"HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"NMUR1","HIGH_CV_LOW_VIF"
"10318",1.65231007982514,0.0526360426613377,"UNCLASSIFIED",NA,NA,"TNIP1","UNCLASSIFIED"
"10319",1.52265417464347,0.261076886997816,"MODERATE",0.748777924942639,0.172839506172839,"LAMC3","MODERATE"
"1032",2.16517656539433,0.114552737885806,"MODERATE",NA,-0.333333333333333,"CDKN2D","MODERATE"
"10320",19.7232169959203,0.201295417691755,"UNCLASSIFIED",NA,NA,"IKZF1","UNCLASSIFIED"
"10321",1.03524294512202,1.53905509076963,"UNCLASSIFIED",NA,NA,"CRISP3","UNCLASSIFIED"
"10322",3.63597756509498,0.0686012496824983,"UNCLASSIFIED",NA,NA,"SMYD5","UNCLASSIFIED"
"10324",1.21937200856873,0.50268626628576,"UNCLASSIFIED",NA,NA,"KLHL41","UNCLASSIFIED"
"10325",1.77709533092639,0.0964908751640509,"UNCLASSIFIED",NA,NA,"RRAGB","UNCLASSIFIED"
"10326",2.47151119897222,0.207924655734836,"MODERATE",NA,-0.104,"SIRPB1","MODERATE"
"10327",2.07656981351125,0.0602154668307829,"MODERATE",0.121326075242719,-0.0681818181818182,"AKR1A1","MODERATE"
"10328",2.46367892229183,0.0538151590868085,"UNCLASSIFIED",NA,NA,"EMC8","UNCLASSIFIED"
"10329",1.80271702199208,0.0552224871343193,"UNCLASSIFIED",NA,NA,"RXYLT1","UNCLASSIFIED"
"1033",3.18663021335968,0.304438247290306,"UNCLASSIFIED",NA,NA,"CDKN3","UNCLASSIFIED"
"10330",2.42170705847842,0.0502452928368176,"UNCLASSIFIED",NA,NA,"CNPY2","UNCLASSIFIED"
"10331",1.65699769398943,0.4309176773609,"HIGH_CV_LOW_VIF",0.177961463994715,0.173913043478261,"B3GNT3","HIGH_CV_LOW_VIF"
"10332",1.72432480766985,1.4153687190007,"MODERATE",NA,-0.195804195804196,"CLEC4M","MODERATE"
"10333",1.89479851436356,0.37592243915714,"MODERATE",NA,-0.137254901960784,"TLR6","MODERATE"
"10335",2.37959280069379,0.195674081283426,"NOISY",0.582490972296419,-0.0686274509803921,"IRAG1","NOISY"
"10336",2.54228980410994,0.0605643162078158,"UNCLASSIFIED",NA,NA,"PCGF3","UNCLASSIFIED"
"10342",2.25663761773368,0.0339349922327059,"MODERATE",NA,-0.129449838187702,"TFG","MODERATE"
"10343",1.2402697816586,0.416258028624405,"UNCLASSIFIED",NA,NA,"PKDREJ","UNCLASSIFIED"
"10344",1.47331029791762,1.0638641134139,"NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCL26","NOISE_AMPLIFICATION"
"10346",1.90048050664698,0.173824679301979,"UNCLASSIFIED",NA,NA,"TRIM22","UNCLASSIFIED"
"10347",1.6569747789092,0.155019160820412,"NOISY",0.720412874779587,0.119047619047619,"ABCA7","NOISY"
"10349",1.37965857320277,0.334876622349612,"NOISY",0.720412874779587,0.119047619047619,"ABCA10","NOISY"
"10350",1.70437889880009,0.268950534224545,"NOISY",0.720412874779587,0.119047619047619,"ABCA9","NOISY"
"10351",1.99733963736528,0.325086849319744,"NOISY",0.720412874779587,0.119047619047619,"ABCA8","NOISY"
"10352",1.60984310497534,0.0666650251601657,"MODERATE",NA,-0.105263157894737,"WARS2","MODERATE"
"10357",1.43815496611558,0.0890627346660662,"UNCLASSIFIED",NA,NA,"HMGB1P1","UNCLASSIFIED"
