"Gene","dominant_status","max_propagation","max_amplification","SYMBOL"
"1158","MODERATE",NA,0,"CKM"
"1159","MODERATE",NA,0,"CKMT1B"
"1160","MODERATE",NA,0,"CKMT2"
"1161","STABLE",NA,-0.613636363636364,"ERCC8"
"116285","MODERATE",NA,0.037037037037037,"ACSM1"
"1163","MODERATE",NA,-0.129449838187702,"CKS1B"
"116443","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"GRIN3A"
"116519","MODERATE",NA,-0.0161290322580645,"APOA5"
"116841","STABLE",NA,-0.611111111111111,"SNAP47"
"116983","STABLE",NA,-0.409326424870466,"ACAP3"
"116984","STABLE",NA,-0.409326424870466,"ARAP2"
"116985","STABLE",NA,-0.409326424870466,"ARAP1"
"116986","STABLE",NA,-0.409326424870466,"AGAP2"
"116987","STABLE",NA,-0.409326424870466,"AGAP1"
"117157","NOISY",0.66451192755264,-0.045045045045045,"SH2D1B"
"117178","STABLE",NA,-0.438356164383562,"SSX2IP"
"117247","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC16A10"
"117248","HIGH_CV_LOW_VIF",0.176951418826532,0.16,"GALNT15"
"1173","STABLE",NA,-0.409326424870466,"AP2M1"
"1174","STABLE",NA,-0.563025210084034,"AP1S1"
"1175","STABLE",NA,-0.409326424870466,"AP2S1"
"1176","STABLE",NA,-0.563025210084034,"AP3S1"
"118424","STABLE",NA,-0.691729323308271,"UBE2J2"
"118460","STABLE",NA,-0.676470588235294,"EXOSC6"
"118672","STABLE",NA,-0.3125,"PSTK"
"118788","MODERATE",NA,-0.342465753424658,"PIK3AP1"
"119391","HIGH_CV_LOW_VIF",0.193217812665319,0.289855072463768,"GSTO2"
"1200","STABLE",NA,-0.563025210084034,"TPP1"
"1201","STABLE",NA,-0.563025210084034,"CLN3"
"120227","MODERATE",NA,-0.157894736842105,"CYP2R1"
"1203","STABLE",NA,-0.563025210084034,"CLN5"
"1207","STABLE",NA,-0.769230769230769,"CLNS1A"
"120892","STABLE",NA,-0.756756756756757,"LRRK2"
"1211","STABLE",NA,-0.409326424870466,"CLTA"
"1212","STABLE",NA,-0.409326424870466,"CLTB"
"1213","STABLE",NA,-0.409326424870466,"CLTC"
"121504","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"H4C16"
"122011","HIGH_CV_LOW_VIF",0.571492400747943,0.288461538461538,"CSNK1A1L"
"122481","MODERATE",NA,-0.253246753246753,"AK7"
"122622","MODERATE",NA,-0.032258064516129,"ADSS1"
"122809","NOISY",0.727216541777886,0.0465116279069767,"SOCS4"
"122970","STABLE",NA,-0.238095238095238,"ACOT4"
"1230","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCR1"
"123099","MODERATE",NA,-0.105263157894737,"DEGS2"
"1232","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCR3"
"123263","STABLE",NA,-0.166666666666667,"MTFMT"
"123264","HIGH_CV_LOW_VIF",0.147667356094834,0.171875,"SLC51B"
"123283","STABLE",NA,-0.902439024390244,"TARS3"
"1233","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCR4"
"1234","MODERATE",0.979457412204187,0.376744186046512,"CCR5"
"1235","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCR6"
"1236","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCR7"
"1237","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCR8"
"123876","MODERATE",NA,0.037037037037037,"ACSM2A"
"124","HIGH_CV_LOW_VIF",0.600379839921408,0.310344827586207,"ADH1A"
"1241","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"LTB4R"
"1244","HIGH_CV_LOW_VIF",0.720412874779587,0.171875,"ABCC2"
"124454","HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"EARS2"
"124540","STABLE",NA,-0.657894736842105,"MSI2"
"124583","MODERATE",NA,-0.253246753246753,"CANT1"
"124975","MODERATE",0.744786231202995,0.204081632653061,"GGT6"
"125","HIGH_CV_LOW_VIF",0.600379839921408,0.310344827586207,"ADH1B"
"125061","MODERATE",NA,-0.105263157894737,"AFMID"
"1258","HIGH_CV_LOW_VIF",0.324022510315189,0.354838709677419,"CNGB1"
"1259","HIGH_CV_LOW_VIF",0.307473307054475,0.25,"CNGA1"
"125965","STABLE",0.82638472269625,-0.137931034482759,"COX6B2"
"126","HIGH_CV_LOW_VIF",0.600379839921408,0.310344827586207,"ADH1C"
"126014","MODERATE",NA,-0.104,"OSCAR"
"126129","MODERATE",NA,-0.0161290322580645,"CPT1C"
"1262","HIGH_CV_LOW_VIF",0.324022510315189,0.354838709677419,"CNGA4"
"126328","STABLE",NA,-0.253333333333333,"NDUFA11"
"126792","MODERATE",0.705283651914812,-0.0869565217391304,"B3GALT6"
"1268","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"CNR1"
"1269","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"CNR2"
"126961","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"H3C14"
"127","HIGH_CV_LOW_VIF",0.600379839921408,0.310344827586207,"ADH4"
"1270","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CNTF"
"1271","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CNTFR"
"1272","NOISY",0.846174506810341,0.201612903225806,"CNTN1"
"1277","NOISY",0.979196309722505,0.367647058823529,"COL1A1"
"1278","NOISY",0.979196309722505,0.367647058823529,"COL1A2"
"128","HIGH_CV_LOW_VIF",0.600379839921408,0.310344827586207,"ADH5"
"1280","NOISY",0.979196309722505,0.367647058823529,"COL2A1"
"1281","NOISY",0.979196309722505,0.367647058823529,"COL3A1"
"1282","NOISY",0.979196309722505,0.367647058823529,"COL4A1"
"128239","MODERATE",NA,-0.182291666666667,"IQGAP3"
"1284","NOISY",0.979196309722505,0.367647058823529,"COL4A2"
"1286","NOISY",0.979196309722505,0.367647058823529,"COL4A4"
"1287","NOISY",0.979196309722505,0.367647058823529,"COL4A5"
"1288","NOISY",0.979196309722505,0.367647058823529,"COL4A6"
"128866","STABLE",NA,-0.409326424870466,"CHMP4B"
"128869","MODERATE",NA,-0.253333333333333,"PIGU"
"1289","NOISY",0.979196309722505,0.367647058823529,"COL5A1"
"1290","NOISY",0.979196309722505,0.367647058823529,"COL5A2"
"1291","NOISY",0.979196309722505,0.367647058823529,"COL6A1"
"1292","NOISY",0.979196309722505,0.367647058823529,"COL6A2"
"1293","NOISY",0.979196309722505,0.367647058823529,"COL6A3"
"129401","STABLE",NA,-0.769230769230769,"NUP35"
"129607","MODERATE",NA,-0.253333333333333,"CMPK2"
"129642","MODERATE",NA,-0.0681818181818182,"MBOAT2"
"1297","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"COL9A1"
"1298","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"COL9A2"
"129807","MODERATE",NA,-0.105263157894737,"NEU4"
"1299","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"COL9A3"
"130","HIGH_CV_LOW_VIF",0.600379839921408,0.310344827586207,"ADH6"
"130013","MODERATE",NA,-0.105263157894737,"ACMSD"
"1301","NOISY",0.979196309722505,0.367647058823529,"COL11A1"
"1302","NOISY",0.979196309722505,0.367647058823529,"COL11A2"
"1303","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"COL12A1"
"130340","STABLE",NA,-0.563025210084034,"AP1S3"
"130367","MODERATE",NA,-0.105263157894737,"SGPP2"
"130399","NOISY",0.60731139931989,-0.123456790123457,"ACVR1C"
"130589","HIGH_CV_LOW_VIF",0.121326075242719,-0.183333333333333,"GALM"
"1306","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"COL15A1"
"1308","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"COL17A1"
"131","HIGH_CV_LOW_VIF",0.600379839921408,0.310344827586207,"ADH7"
"1311","NOISY",0.748777924942639,0.191489361702128,"COMP"
"1312","HIGH_CV_LOW_VIF",0.600379839921408,0.403846153846154,"COMT"
"131669","MODERATE",0.537107915948592,0,"UROC1"
"131873","NOISY",0.979196309722505,0.367647058823529,"COL6A6"
"131965","NOISY",0.600379839921408,0,"METTL6"
"132","MODERATE",NA,-0.253246753246753,"ADK"
"132158","MODERATE",NA,-0.03125,"GLYCTK"
"132430","STABLE",NA,-0.657894736842105,"PABPC4L"
"1326","MODERATE",NA,-0.127659574468085,"MAP3K8"
"1327","STABLE",0.82638472269625,-0.137931034482759,"COX4I1"
"132789","MODERATE",NA,-0.253333333333333,"GNPDA2"
"1329","STABLE",0.82638472269625,-0.137931034482759,"COX5B"
"133121","MODERATE",NA,-0.0689655172413793,"ENPP6"
"1337","STABLE",0.82638472269625,-0.137931034482759,"COX6A1"
"1339","STABLE",0.82638472269625,-0.137931034482759,"COX6A2"
"134","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"ADORA1"
"1340","STABLE",0.82638472269625,-0.137931034482759,"COX6B1"
"134111","STABLE",NA,-0.691729323308271,"UBE2QL1"
"134147","MODERATE",NA,-0.253333333333333,"CMBL"
"134430","STABLE",NA,-0.873239436619718,"WDR36"
"1345","STABLE",0.82638472269625,-0.137931034482759,"COX6C"
"134526","MODERATE",NA,-0.184210526315789,"ACOT12"
"1346","STABLE",0.82638472269625,-0.137931034482759,"COX7A1"
"1347","STABLE",0.82638472269625,-0.137931034482759,"COX7A2"
"1349","STABLE",0.82638472269625,-0.137931034482759,"COX7B"
"135","NOISY",0.826662707992322,0.63855421686747,"ADORA2A"
"1350","STABLE",0.82638472269625,-0.137931034482759,"COX7C"
"1351","STABLE",0.82638472269625,-0.137931034482759,"COX8A"
"135152","MODERATE",0.705283651914812,-0.0869565217391304,"B3GAT2"
"1352","HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"COX10"
"135250","NOISY",0.66451192755264,-0.045045045045045,"RAET1E"
"1353","MODERATE",NA,-0.253333333333333,"COX11"
"1355","HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"COX15"
"1356","HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"CP"
"1359","HIGH_CV_LOW_VIF",0.979196309722505,0.367647058823529,"CPA3"
"136","NOISY",0.826662707992322,0.63855421686747,"ADORA2B"
"1360","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"CPB1"
"1361","MODERATE",0.979196309722505,0.367647058823529,"CPB2"
"1363","NOISY",0.811087258999344,0.216216216216216,"CPE"
"1364","MODERATE",0.846174506810341,0.201612903225806,"CLDN4"
"1365","MODERATE",0.846174506810341,0.201612903225806,"CLDN3"
"1366","MODERATE",0.846174506810341,0.201612903225806,"CLDN7"
"137075","MODERATE",0.846174506810341,0.201612903225806,"CLDN23"
"1371","HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"CPOX"
"1373","MODERATE",0.200662518216425,0.4,"CPS1"
"1374","MODERATE",NA,-0.0161290322580645,"CPT1A"
"137492","STABLE",NA,-0.409326424870466,"VPS37A"
"1375","MODERATE",NA,-0.0161290322580645,"CPT1B"
"1376","MODERATE",NA,-0.0161290322580645,"CPT2"
"1378","MODERATE",1.07786670561507,0.337837837837838,"CR1"
"137964","MODERATE",NA,-0.0681818181818182,"GPAT4"
"1380","MODERATE",1.07786670561507,0.337837837837838,"CR2"
"138050","STABLE",NA,-0.253333333333333,"HGSNAT"
"1384","STABLE",NA,-0.346153846153846,"CRAT"
"138429","MODERATE",NA,-0.232142857142857,"PIP5KL1"
"138474","MODERATE",NA,-0.411764705882353,"TAF1L"
"1385","STABLE",0.65941710198998,-0.010989010989011,"CREB1"
"1386","MODERATE",NA,-0.127659574468085,"ATF2"
"1387","STABLE",0.6728100853926,-0.010989010989011,"CREBBP"
"138716","STABLE",NA,-0.769230769230769,"RPP25L"
"1388","STABLE",NA,-0.726708074534162,"ATF6B"
"1395","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"CRHR2"
"139596","MODERATE",NA,-0.253333333333333,"UPRT"
"1398","STABLE",0.703349554802048,-0.0169491525423729,"CRK"
"1399","STABLE",0.703349554802048,-0.0169491525423729,"CRKL"
"140","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"ADORA3"
"140465","NOISY",0.582490972296419,-0.0686274509803921,"MYL6B"
"1407","STABLE",NA,-0.380952380952381,"CRY1"
"140735","STABLE",NA,-0.536585365853659,"DYNLL2"
"140739","STABLE",NA,-0.691729323308271,"UBE2F"
"1408","STABLE",NA,-0.380952380952381,"CRY2"
"140838","MODERATE",NA,-0.253333333333333,"NANP"
"140885","MODERATE",NA,-0.104,"SIRPA"
"140886","STABLE",NA,-0.657894736842105,"PABPC5"
"1409","STABLE",NA,-0.726708074534162,"CRYAA"
"1410","STABLE",NA,-0.726708074534162,"CRYAB"
"142","STABLE",NA,-0.606060606060606,"PARP1"
"143","STABLE",NA,-0.606060606060606,"PARP4"
"1431","STABLE",NA,-0.253333333333333,"CS"
"143187","STABLE",NA,-0.611111111111111,"VTI1A"
"1432","MODERATE",NA,-0.0735294117647059,"MAPK14"
"1435","NOISE_AMPLIFICATION",1.07786670561507,0.376744186046512,"CSF1"
"143503","HIGH_CV_LOW_VIF",0.324022510315189,0.354838709677419,"OR51E1"
"1436","MODERATE",1.07786670561507,0.376744186046512,"CSF1R"
"143630","STABLE",NA,-0.726708074534162,"UBQLNL"
"143686","MODERATE",NA,-0.212121212121212,"SESN3"
"143689","UNCLASSIFIED",NA,NA,"PIWIL4"
"1438","NOISE_AMPLIFICATION",1.07786670561507,0.376744186046512,"CSF2RA"
"1439","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CSF2RB"
"1441","NOISE_AMPLIFICATION",1.07786670561507,0.376744186046512,"CSF3R"
"144165","NOISY",0.571492400747943,-0.135714285714286,"PRICKLE1"
"144193","MODERATE",0.537107915948592,0,"AMDHD1"
"144245","MODERATE",NA,-0.253333333333333,"ALG10B"
"1445","MODERATE",0.703349554802048,-0.0169491525423729,"CSK"
"144983","STABLE",NA,-0.921259842519685,"HNRNPA1L2"
"145173","HIGH_CV_LOW_VIF",0.161598239616946,0,"B3GLCT"
"1452","HIGH_CV_LOW_VIF",0.571492400747943,0.288461538461538,"CSNK1A1"
"145226","HIGH_CV_LOW_VIF",0.200387646123545,0.310344827586207,"RDH12"
"1453","HIGH_CV_LOW_VIF",0.555289646968157,0.288461538461538,"CSNK1D"
"1454","HIGH_CV_LOW_VIF",0.571492400747943,0.288461538461538,"CSNK1E"
"1455","HIGH_CV_LOW_VIF",0.234983998645485,0.288461538461538,"CSNK1G2"
"1456","HIGH_CV_LOW_VIF",0.234983998645485,0.288461538461538,"CSNK1G3"
"1457","STABLE",0.571492400747943,-0.135714285714286,"CSNK2A1"
"1459","STABLE",0.571492400747943,-0.135714285714286,"CSNK2A2"
"145957","MODERATE",NA,-0.238095238095238,"NRG4"
"146","NOISY",0.826662707992322,0.63855421686747,"ADRA1D"
"1460","STABLE",0.571492400747943,-0.135714285714286,"CSNK2B"
"1462","NOISY",0.846174506810341,0.201612903225806,"VCAN"
"146664","HIGH_CV_LOW_VIF",0.161598239616946,0,"MGAT5B"
"146754","STABLE",NA,-0.668639053254438,"DNAH2"
"1468","HIGH_CV_LOW_VIF",0.16138652292318,0.0952380952380952,"SLC25A10"
"1469","NOISY",0.694289725343157,0.166666666666667,"CST1"
"146956","MODERATE",NA,-0.285714285714286,"EME1"
"147","NOISY",0.826662707992322,0.63855421686747,"ADRA1B"
"1470","NOISY",0.694289725343157,0.166666666666667,"CST2"
"1471","NOISY",0.694289725343157,0.166666666666667,"CST3"
"1477","STABLE",NA,-0.657894736842105,"CSTF1"
"1478","STABLE",NA,-0.657894736842105,"CSTF2"
"1479","STABLE",NA,-0.657894736842105,"CSTF3"
"148","NOISY",0.826662707992322,0.63855421686747,"ADRA1A"
"148022","MODERATE",NA,-0.137254901960784,"TICAM1"
"148327","STABLE",0.65941710198998,-0.010989010989011,"CREB3L4"
"1487","STABLE",0.571492400747943,-0.129449838187702,"CTBP1"
"1488","STABLE",0.571492400747943,-0.129449838187702,"CTBP2"
"1489","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CTF1"
"1491","MODERATE",0.200662518216425,0.4,"CTH"
"149233","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"IL23R"
"1493","NOISY",0.846174506810341,0.21875,"CTLA4"
"149461","MODERATE",0.846174506810341,0.201612903225806,"CLDN19"
"1495","MODERATE",0.774422637288799,0.0757575757575757,"CTNNA1"
"1496","MODERATE",0.774422637288799,0.0757575757575757,"CTNNA2"
"1497","STABLE",NA,-0.563025210084034,"CTNS"
"1499","MODERATE",0.774422637288799,0.307692307692308,"CTNNB1"
"150","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"ADRA2A"
"1500","MODERATE",NA,-0.169811320754717,"CTNND1"
"1503","MODERATE",NA,-0.253333333333333,"CTPS1"
"1506","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"CTRL"
"150763","MODERATE",NA,-0.0681818181818182,"GPAT2"
"1508","NOISY",0.543680190403357,-0.149253731343284,"CTSB"
"1509","STABLE",NA,-0.563025210084034,"CTSD"
"151","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"ADRA2B"
"1510","STABLE",NA,-0.563025210084034,"CTSE"
"151056","MODERATE",0.605870993644305,0.304347826086957,"PLB1"
"1511","HIGH_CV_LOW_VIF",0.843690218900224,0.63855421686747,"CTSG"
"1512","STABLE",NA,-0.563025210084034,"CTSH"
"1513","MODERATE",0.728070578577998,0.0602409638554217,"CTSK"
"1514","NOISY",0.728070578577998,0.0602409638554217,"CTSL"
"151449","NOISY",0.60731139931989,-0.123456790123457,"GDF7"
"1515","STABLE",NA,-0.563025210084034,"CTSV"
"151531","HIGH_CV_LOW_VIF",0.16008060805355,0.14,"UPP2"
"151636","STABLE",NA,-0.377777777777778,"DTX3L"
"151648","MODERATE",NA,-0.326732673267327,"SGO1"
"1519","STABLE",NA,-0.563025210084034,"CTSO"
"151903","STABLE",NA,-0.921259842519685,"CCDC12"
"152","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"ADRA2C"
"1520","MODERATE",0.543680190403357,-0.149253731343284,"CTSS"
"1521","STABLE",NA,-0.563025210084034,"CTSW"
"1522","STABLE",NA,-0.563025210084034,"CTSZ"
"1524","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CX3CR1"
"1525","MODERATE",NA,-0.131147540983607,"CXADR"
"153","NOISY",0.826662707992322,0.63855421686747,"ADRB1"
"1535","MODERATE",NA,-0.0735294117647059,"CYBA"
"153527","STABLE",NA,-0.921259842519685,"ZMAT2"
"1536","MODERATE",NA,-0.104,"CYBB"
"1537","STABLE",0.82638472269625,-0.137931034482759,"CYC1"
"154","NOISY",0.826662707992322,0.63855421686747,"ADRB2"
"1540","MODERATE",NA,-0.104,"CYLD"
"154141","MODERATE",NA,-0.0681818181818182,"MBOAT1"
"1543","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP1A1"
"1544","HIGH_CV_LOW_VIF",0.260335581938223,0.714285714285714,"CYP1A2"
"1545","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP1B1"
"154664","NOISY",0.720412874779587,0.119047619047619,"ABCA13"
"1548","HIGH_CV_LOW_VIF",0.260335581938223,0.714285714285714,"CYP2A6"
"154810","MODERATE",NA,-0.21551724137931,"AMOTL1"
"1549","HIGH_CV_LOW_VIF",0.260335581938223,0.714285714285714,"CYP2A7"
"155066","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V0E2"
"1551","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP3A7"
"1553","HIGH_CV_LOW_VIF",0.260335581938223,0.714285714285714,"CYP2A13"
"155382","STABLE",NA,-0.409326424870466,"VPS37D"
"1555","HIGH_CV_LOW_VIF",0.605870993644305,0.310344827586207,"CYP2B6"
"1557","HIGH_CV_LOW_VIF",0.605870993644305,0.310344827586207,"CYP2C19"
"1558","HIGH_CV_LOW_VIF",0.605870993644305,0.310344827586207,"CYP2C8"
"1559","HIGH_CV_LOW_VIF",0.605870993644305,0.310344827586207,"CYP2C9"
"156","NOISY",0.703349554802048,-0.0169491525423729,"GRK2"
"1562","HIGH_CV_LOW_VIF",0.605870993644305,0.310344827586207,"CYP2C18"
"1565","HIGH_CV_LOW_VIF",0.188909687832525,0.289855072463768,"CYP2D6"
"157","HIGH_CV_LOW_VIF",0.703349554802048,0.354838709677419,"GRK3"
"1571","HIGH_CV_LOW_VIF",0.605870993644305,0.304347826086957,"CYP2E1"
"1573","HIGH_CV_LOW_VIF",0.605870993644305,0.304347826086957,"CYP2J2"
"157506","HIGH_CV_LOW_VIF",0.200387646123545,0.310344827586207,"RDH10"
"1576","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP3A4"
"1577","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP3A5"
"1579","MODERATE",0.605870993644305,0.310344827586207,"CYP4A11"
"158","MODERATE",NA,-0.032258064516129,"ADSL"
"1581","MODERATE",0.232043928775539,0.403846153846154,"CYP7A1"
"1582","MODERATE",NA,0.25,"CYP8B1"
"1583","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP11A1"
"1586","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP17A1"
"1588","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP19A1"
"1589","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP21A2"
"159","MODERATE",NA,-0.032258064516129,"ADSS2"
"1592","HIGH_CV_LOW_VIF",0.200387646123545,0.310344827586207,"CYP26A1"
"1593","MODERATE",NA,0.25,"CYP27A1"
"1594","MODERATE",NA,-0.157894736842105,"CYP27B1"
"1595","MODERATE",NA,-0.157894736842105,"CYP51A1"
"16","STABLE",NA,-0.902439024390244,"AARS1"
"160","STABLE",NA,-0.409326424870466,"AP2A1"
"1601","STABLE",NA,-0.409326424870466,"DAB2"
"1603","STABLE",NA,-0.253333333333333,"DAD1"
"1604","MODERATE",1.07786670561507,0.337837837837838,"CD55"
"160428","STABLE",NA,-0.166666666666667,"ALDH1L2"
"1605","NOISY",0.810321689457197,0.172839506172839,"DAG1"
"1606","MODERATE",NA,-0.0681818181818182,"DGKA"
"1607","MODERATE",NA,-0.0681818181818182,"DGKB"
"1608","MODERATE",NA,-0.0681818181818182,"DGKG"
"160851","MODERATE",NA,-0.0681818181818182,"DGKH"
"1609","MODERATE",NA,-0.0681818181818182,"DGKQ"
"161","STABLE",NA,-0.409326424870466,"AP2A2"
"1610","MODERATE",NA,0,"DAO"
"1612","MODERATE",NA,-0.129449838187702,"DAPK1"
"1613","MODERATE",NA,-0.129449838187702,"DAPK3"
"1615","STABLE",NA,-0.902439024390244,"DARS1"
"1616","MODERATE",NA,-0.127659574468085,"DAXX"
"161742","NOISY",0.6728100853926,-0.0619469026548672,"SPRED1"
"162","STABLE",NA,-0.563025210084034,"AP1B1"
"1621","MODERATE",0.600379839921408,-0.027027027027027,"DBH"
"1622","MODERATE",NA,-0.0161290322580645,"DBI"
"162417","MODERATE",NA,0,"NAGS"
"162466","MODERATE",NA,-0.194444444444444,"PHOSPHO1"
"1629","MODERATE",NA,-0.253333333333333,"DBT"
"162998","HIGH_CV_LOW_VIF",0.324022510315189,0.354838709677419,"OR7D2"
"163","STABLE",NA,-0.409326424870466,"AP2B1"
"1632","MODERATE",NA,-0.19047619047619,"ECI1"
"1633","MODERATE",NA,-0.253246753246753,"DCK"
"1634","NOISY",0.60731139931989,-0.123456790123457,"DCN"
"1635","MODERATE",NA,-0.253333333333333,"DCTD"
"1636","HIGH_CV_LOW_VIF",0.799859476453802,0.214285714285714,"ACE"
"163688","MODERATE",0.826662707992322,0.354838709677419,"CALML6"
"163702","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"IFNLR1"
"1639","STABLE",NA,-0.536585365853659,"DCTN1"
"164","STABLE",NA,-0.563025210084034,"AP1G1"
"1642","STABLE",NA,-0.613636363636364,"DDB1"
"1643","STABLE",NA,-0.212121212121212,"DDB2"
"1644","MODERATE",0.600379839921408,0.0588235294117647,"DDC"
"1645","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"AKR1C1"
"1646","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"AKR1C2"
"1647","MODERATE",NA,-0.127659574468085,"GADD45A"
"1649","MODERATE",NA,-0.127659574468085,"DDIT3"
"1650","STABLE",NA,-0.253333333333333,"DDOST"
"1654","STABLE",NA,-0.388888888888889,"DDX3X"
"1655","STABLE",NA,-0.921259842519685,"DDX5"
"1656","STABLE",NA,-0.676470588235294,"DDX6"
"1659","STABLE",NA,-0.921259842519685,"DHX8"
"166012","MODERATE",NA,0,"CHST13"
"166336","NOISY",0.571492400747943,-0.135714285714286,"PRICKLE2"
"166378","STABLE",NA,-0.873239436619718,"AFG2A"
"1665","STABLE",NA,-0.921259842519685,"DHX15"
"166929","MODERATE",NA,-0.105263157894737,"SGMS2"
"167227","STABLE",NA,-0.676470588235294,"DCP2"
"1674","NOISY",0.810321689457197,0.146666666666667,"DES"
"1675","MODERATE",NA,0.192307692307692,"CFD"
"1676","STABLE",NA,-0.414634146341463,"DFFA"
"1677","STABLE",NA,-0.414634146341463,"DFFB"
"168620","HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"BHLHA15"
"169355","MODERATE",0.729586572713503,0.303030303030303,"IDO2"
"170506","STABLE",NA,-0.676470588235294,"DHX36"
"171558","STABLE",NA,-0.377777777777778,"PTCRA"
"171568","MODERATE",NA,-0.253246753246753,"POLR3H"
"1716","MODERATE",NA,-0.253246753246753,"DGUOK"
"1717","MODERATE",NA,-0.157894736842105,"DHCR7"
"1718","MODERATE",NA,-0.157894736842105,"DHCR24"
"1719","MODERATE",0.529980535209317,-0.166666666666667,"DHFR"
"1723","MODERATE",NA,-0.253333333333333,"DHODH"
